0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
-73.09465026855469,-73.09321594238281,-73.15462493896484,-72.05272674560547,-71.91290283203125,-72.45169067382812,-72.51836395263672,-72.84744262695312,-72.71208190917969,-70.82266998291016,-69.89923095703125,-71.78897094726562,-69.51031494140625,-70.15100860595703,-70.08572387695312,-68.0959243774414,-69.8459243774414,-70.79012298583984,-69.05758666992188,-68.14700317382812,-67.69686889648438,-67.03900146484375,-66.0676498413086,-67.20649719238281,-67.67644500732422,-67.72286224365234,-67.95074462890625,-67.90669250488281,-67.96908569335938,-68.15162658691406,-69.128173828125,-70.90975952148438,-70.49563598632812,-70.0479965209961,-69.82817840576172,-69.65316772460938,-69.71403503417969,-69.87273406982422,-69.52597045898438,-69.36125946044922,-69.43734741210938,-69.58137512207031,-69.48497009277344,-69.4354248046875,-69.54682922363281,-69.40937805175781,-69.33368682861328,-69.487548828125,-69.54357147216797,-69.69316864013672,0.0
-73.09321594238281,-73.15462493896484,-72.05272674560547,-71.91290283203125,-72.45169067382812,-72.51836395263672,-72.84744262695312,-72.71208190917969,-70.82266998291016,-69.89923095703125,-71.78897094726562,-69.51031494140625,-70.15100860595703,-70.08572387695312,-68.0959243774414,-69.8459243774414,-70.79012298583984,-69.05758666992188,-68.14700317382812,-67.69686889648438,-67.03900146484375,-66.0676498413086,-67.20649719238281,-67.67644500732422,-67.72286224365234,-67.95074462890625,-67.90669250488281,-67.96908569335938,-68.15162658691406,-69.128173828125,-70.90975952148438,-70.49563598632812,-70.0479965209961,-69.82817840576172,-69.65316772460938,-69.71403503417969,-69.87273406982422,-69.52597045898438,-69.36125946044922,-69.43734741210938,-69.58137512207031,-69.48497009277344,-69.4354248046875,-69.54682922363281,-69.40937805175781,-69.33368682861328,-69.487548828125,-69.54357147216797,-69.69316864013672,-69.4879150390625,0.0
-73.15462493896484,-72.05272674560547,-71.91290283203125,-72.45169067382812,-72.51836395263672,-72.84744262695312,-72.71208190917969,-70.82266998291016,-69.89923095703125,-71.78897094726562,-69.51031494140625,-70.15100860595703,-70.08572387695312,-68.0959243774414,-69.8459243774414,-70.79012298583984,-69.05758666992188,-68.14700317382812,-67.69686889648438,-67.03900146484375,-66.0676498413086,-67.20649719238281,-67.67644500732422,-67.72286224365234,-67.95074462890625,-67.90669250488281,-67.96908569335938,-68.15162658691406,-69.128173828125,-70.90975952148438,-70.49563598632812,-70.0479965209961,-69.82817840576172,-69.65316772460938,-69.71403503417969,-69.87273406982422,-69.52597045898438,-69.36125946044922,-69.43734741210938,-69.58137512207031,-69.48497009277344,-69.4354248046875,-69.54682922363281,-69.40937805175781,-69.33368682861328,-69.487548828125,-69.54357147216797,-69.69316864013672,-69.4879150390625,-69.5743179321289,0.0
-72.05272674560547,-71.91290283203125,-72.45169067382812,-72.51836395263672,-72.84744262695312,-72.71208190917969,-70.82266998291016,-69.89923095703125,-71.78897094726562,-69.51031494140625,-70.15100860595703,-70.08572387695312,-68.0959243774414,-69.8459243774414,-70.79012298583984,-69.05758666992188,-68.14700317382812,-67.69686889648438,-67.03900146484375,-66.0676498413086,-67.20649719238281,-67.67644500732422,-67.72286224365234,-67.95074462890625,-67.90669250488281,-67.96908569335938,-68.15162658691406,-69.128173828125,-70.90975952148438,-70.49563598632812,-70.0479965209961,-69.82817840576172,-69.65316772460938,-69.71403503417969,-69.87273406982422,-69.52597045898438,-69.36125946044922,-69.43734741210938,-69.58137512207031,-69.48497009277344,-69.4354248046875,-69.54682922363281,-69.40937805175781,-69.33368682861328,-69.487548828125,-69.54357147216797,-69.69316864013672,-69.4879150390625,-69.5743179321289,-69.90744018554688,0.0
-71.91290283203125,-72.45169067382812,-72.51836395263672,-72.84744262695312,-72.71208190917969,-70.82266998291016,-69.89923095703125,-71.78897094726562,-69.51031494140625,-70.15100860595703,-70.08572387695312,-68.0959243774414,-69.8459243774414,-70.79012298583984,-69.05758666992188,-68.14700317382812,-67.69686889648438,-67.03900146484375,-66.0676498413086,-67.20649719238281,-67.67644500732422,-67.72286224365234,-67.95074462890625,-67.90669250488281,-67.96908569335938,-68.15162658691406,-69.128173828125,-70.90975952148438,-70.49563598632812,-70.0479965209961,-69.82817840576172,-69.65316772460938,-69.71403503417969,-69.87273406982422,-69.52597045898438,-69.36125946044922,-69.43734741210938,-69.58137512207031,-69.48497009277344,-69.4354248046875,-69.54682922363281,-69.40937805175781,-69.33368682861328,-69.487548828125,-69.54357147216797,-69.69316864013672,-69.4879150390625,-69.5743179321289,-69.90744018554688,-70.52889251708984,0.0
-72.45169067382812,-72.51836395263672,-72.84744262695312,-72.71208190917969,-70.82266998291016,-69.89923095703125,-71.78897094726562,-69.51031494140625,-70.15100860595703,-70.08572387695312,-68.0959243774414,-69.8459243774414,-70.79012298583984,-69.05758666992188,-68.14700317382812,-67.69686889648438,-67.03900146484375,-66.0676498413086,-67.20649719238281,-67.67644500732422,-67.72286224365234,-67.95074462890625,-67.90669250488281,-67.96908569335938,-68.15162658691406,-69.128173828125,-70.90975952148438,-70.49563598632812,-70.0479965209961,-69.82817840576172,-69.65316772460938,-69.71403503417969,-69.87273406982422,-69.52597045898438,-69.36125946044922,-69.43734741210938,-69.58137512207031,-69.48497009277344,-69.4354248046875,-69.54682922363281,-69.40937805175781,-69.33368682861328,-69.487548828125,-69.54357147216797,-69.69316864013672,-69.4879150390625,-69.5743179321289,-69.90744018554688,-70.52889251708984,-68.64400482177734,1.0
-72.51836395263672,-72.84744262695312,-72.71208190917969,-70.82266998291016,-69.89923095703125,-71.78897094726562,-69.51031494140625,-70.15100860595703,-70.08572387695312,-68.0959243774414,-69.8459243774414,-70.79012298583984,-69.05758666992188,-68.14700317382812,-67.69686889648438,-67.03900146484375,-66.0676498413086,-67.20649719238281,-67.67644500732422,-67.72286224365234,-67.95074462890625,-67.90669250488281,-67.96908569335938,-68.15162658691406,-69.128173828125,-70.90975952148438,-70.49563598632812,-70.0479965209961,-69.82817840576172,-69.65316772460938,-69.71403503417969,-69.87273406982422,-69.52597045898438,-69.36125946044922,-69.43734741210938,-69.58137512207031,-69.48497009277344,-69.4354248046875,-69.54682922363281,-69.40937805175781,-69.33368682861328,-69.487548828125,-69.54357147216797,-69.69316864013672,-69.4879150390625,-69.5743179321289,-69.90744018554688,-70.52889251708984,-68.64400482177734,-68.0030288696289,1.0
-72.84744262695312,-72.71208190917969,-70.82266998291016,-69.89923095703125,-71.78897094726562,-69.51031494140625,-70.15100860595703,-70.08572387695312,-68.0959243774414,-69.8459243774414,-70.79012298583984,-69.05758666992188,-68.14700317382812,-67.69686889648438,-67.03900146484375,-66.0676498413086,-67.20649719238281,-67.67644500732422,-67.72286224365234,-67.95074462890625,-67.90669250488281,-67.96908569335938,-68.15162658691406,-69.128173828125,-70.90975952148438,-70.49563598632812,-70.0479965209961,-69.82817840576172,-69.65316772460938,-69.71403503417969,-69.87273406982422,-69.52597045898438,-69.36125946044922,-69.43734741210938,-69.58137512207031,-69.48497009277344,-69.4354248046875,-69.54682922363281,-69.40937805175781,-69.33368682861328,-69.487548828125,-69.54357147216797,-69.69316864013672,-69.4879150390625,-69.5743179321289,-69.90744018554688,-70.52889251708984,-68.64400482177734,-68.0030288696289,-68.40635681152344,0.0
-72.71208190917969,-70.82266998291016,-69.89923095703125,-71.78897094726562,-69.51031494140625,-70.15100860595703,-70.08572387695312,-68.0959243774414,-69.8459243774414,-70.79012298583984,-69.05758666992188,-68.14700317382812,-67.69686889648438,-67.03900146484375,-66.0676498413086,-67.20649719238281,-67.67644500732422,-67.72286224365234,-67.95074462890625,-67.90669250488281,-67.96908569335938,-68.15162658691406,-69.128173828125,-70.90975952148438,-70.49563598632812,-70.0479965209961,-69.82817840576172,-69.65316772460938,-69.71403503417969,-69.87273406982422,-69.52597045898438,-69.36125946044922,-69.43734741210938,-69.58137512207031,-69.48497009277344,-69.4354248046875,-69.54682922363281,-69.40937805175781,-69.33368682861328,-69.487548828125,-69.54357147216797,-69.69316864013672,-69.4879150390625,-69.5743179321289,-69.90744018554688,-70.52889251708984,-68.64400482177734,-68.0030288696289,-68.40635681152344,-67.864013671875,0.0
-70.82266998291016,-69.89923095703125,-71.78897094726562,-69.51031494140625,-70.15100860595703,-70.08572387695312,-68.0959243774414,-69.8459243774414,-70.79012298583984,-69.05758666992188,-68.14700317382812,-67.69686889648438,-67.03900146484375,-66.0676498413086,-67.20649719238281,-67.67644500732422,-67.72286224365234,-67.95074462890625,-67.90669250488281,-67.96908569335938,-68.15162658691406,-69.128173828125,-70.90975952148438,-70.49563598632812,-70.0479965209961,-69.82817840576172,-69.65316772460938,-69.71403503417969,-69.87273406982422,-69.52597045898438,-69.36125946044922,-69.43734741210938,-69.58137512207031,-69.48497009277344,-69.4354248046875,-69.54682922363281,-69.40937805175781,-69.33368682861328,-69.487548828125,-69.54357147216797,-69.69316864013672,-69.4879150390625,-69.5743179321289,-69.90744018554688,-70.52889251708984,-68.64400482177734,-68.0030288696289,-68.40635681152344,-67.864013671875,-67.79399871826172,0.0
