0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
-74.47447204589844,-74.3927001953125,-74.26960754394531,-74.22855377197266,-74.80227661132812,-74.42433166503906,-74.27526092529297,-73.08441162109375,-73.8396224975586,-74.13843536376953,-74.18897247314453,-74.19090270996094,-74.19364166259766,-71.8697280883789,-71.06237030029297,-73.7682113647461,-70.60968780517578,-71.69445037841797,-71.0244140625,-69.5365982055664,-71.93917846679688,-72.22039794921875,-69.861328125,-69.0472412109375,-68.86141204833984,-68.20472717285156,-66.7668685913086,-67.99819946289062,-68.43047332763672,-68.48212432861328,-68.4720458984375,-68.47126007080078,-68.4801025390625,-68.49127960205078,-69.66841888427734,-72.41519165039062,-71.01220703125,-70.46337890625,-70.39987182617188,-70.42672729492188,-70.44438934326172,-70.44727325439453,-70.44342041015625,-70.43812561035156,-70.43352508544922,-70.43013763427734,-70.4278335571289,-70.42635345458984,-70.4254379272461,-70.42488098144531,0.0
-74.3927001953125,-74.26960754394531,-74.22855377197266,-74.80227661132812,-74.42433166503906,-74.27526092529297,-73.08441162109375,-73.8396224975586,-74.13843536376953,-74.18897247314453,-74.19090270996094,-74.19364166259766,-71.8697280883789,-71.06237030029297,-73.7682113647461,-70.60968780517578,-71.69445037841797,-71.0244140625,-69.5365982055664,-71.93917846679688,-72.22039794921875,-69.861328125,-69.0472412109375,-68.86141204833984,-68.20472717285156,-66.7668685913086,-67.99819946289062,-68.43047332763672,-68.48212432861328,-68.4720458984375,-68.47126007080078,-68.4801025390625,-68.49127960205078,-69.66841888427734,-72.41519165039062,-71.01220703125,-70.46337890625,-70.39987182617188,-70.42672729492188,-70.44438934326172,-70.44727325439453,-70.44342041015625,-70.43812561035156,-70.43352508544922,-70.43013763427734,-70.4278335571289,-70.42635345458984,-70.4254379272461,-70.42488098144531,-70.42454528808594,1.0
-74.26960754394531,-74.22855377197266,-74.80227661132812,-74.42433166503906,-74.27526092529297,-73.08441162109375,-73.8396224975586,-74.13843536376953,-74.18897247314453,-74.19090270996094,-74.19364166259766,-71.8697280883789,-71.06237030029297,-73.7682113647461,-70.60968780517578,-71.69445037841797,-71.0244140625,-69.5365982055664,-71.93917846679688,-72.22039794921875,-69.861328125,-69.0472412109375,-68.86141204833984,-68.20472717285156,-66.7668685913086,-67.99819946289062,-68.43047332763672,-68.48212432861328,-68.4720458984375,-68.47126007080078,-68.4801025390625,-68.49127960205078,-69.66841888427734,-72.41519165039062,-71.01220703125,-70.46337890625,-70.39987182617188,-70.42672729492188,-70.44438934326172,-70.44727325439453,-70.44342041015625,-70.43812561035156,-70.43352508544922,-70.43013763427734,-70.4278335571289,-70.42635345458984,-70.4254379272461,-70.42488098144531,-70.42454528808594,-70.42434692382812,1.0
-74.22855377197266,-74.80227661132812,-74.42433166503906,-74.27526092529297,-73.08441162109375,-73.8396224975586,-74.13843536376953,-74.18897247314453,-74.19090270996094,-74.19364166259766,-71.8697280883789,-71.06237030029297,-73.7682113647461,-70.60968780517578,-71.69445037841797,-71.0244140625,-69.5365982055664,-71.93917846679688,-72.22039794921875,-69.861328125,-69.0472412109375,-68.86141204833984,-68.20472717285156,-66.7668685913086,-67.99819946289062,-68.43047332763672,-68.48212432861328,-68.4720458984375,-68.47126007080078,-68.4801025390625,-68.49127960205078,-69.66841888427734,-72.41519165039062,-71.01220703125,-70.46337890625,-70.39987182617188,-70.42672729492188,-70.44438934326172,-70.44727325439453,-70.44342041015625,-70.43812561035156,-70.43352508544922,-70.43013763427734,-70.4278335571289,-70.42635345458984,-70.4254379272461,-70.42488098144531,-70.42454528808594,-70.42434692382812,-70.42423248291016,0.0
-74.80227661132812,-74.42433166503906,-74.27526092529297,-73.08441162109375,-73.8396224975586,-74.13843536376953,-74.18897247314453,-74.19090270996094,-74.19364166259766,-71.8697280883789,-71.06237030029297,-73.7682113647461,-70.60968780517578,-71.69445037841797,-71.0244140625,-69.5365982055664,-71.93917846679688,-72.22039794921875,-69.861328125,-69.0472412109375,-68.86141204833984,-68.20472717285156,-66.7668685913086,-67.99819946289062,-68.43047332763672,-68.48212432861328,-68.4720458984375,-68.47126007080078,-68.4801025390625,-68.49127960205078,-69.66841888427734,-72.41519165039062,-71.01220703125,-70.46337890625,-70.39987182617188,-70.42672729492188,-70.44438934326172,-70.44727325439453,-70.44342041015625,-70.43812561035156,-70.43352508544922,-70.43013763427734,-70.4278335571289,-70.42635345458984,-70.4254379272461,-70.42488098144531,-70.42454528808594,-70.42434692382812,-70.42423248291016,-70.42416381835938,0.0
-74.42433166503906,-74.27526092529297,-73.08441162109375,-73.8396224975586,-74.13843536376953,-74.18897247314453,-74.19090270996094,-74.19364166259766,-71.8697280883789,-71.06237030029297,-73.7682113647461,-70.60968780517578,-71.69445037841797,-71.0244140625,-69.5365982055664,-71.93917846679688,-72.22039794921875,-69.861328125,-69.0472412109375,-68.86141204833984,-68.20472717285156,-66.7668685913086,-67.99819946289062,-68.43047332763672,-68.48212432861328,-68.4720458984375,-68.47126007080078,-68.4801025390625,-68.49127960205078,-69.66841888427734,-72.41519165039062,-71.01220703125,-70.46337890625,-70.39987182617188,-70.42672729492188,-70.44438934326172,-70.44727325439453,-70.44342041015625,-70.43812561035156,-70.43352508544922,-70.43013763427734,-70.4278335571289,-70.42635345458984,-70.4254379272461,-70.42488098144531,-70.42454528808594,-70.42434692382812,-70.42423248291016,-70.42416381835938,-70.42413330078125,0.0
-74.27526092529297,-73.08441162109375,-73.8396224975586,-74.13843536376953,-74.18897247314453,-74.19090270996094,-74.19364166259766,-71.8697280883789,-71.06237030029297,-73.7682113647461,-70.60968780517578,-71.69445037841797,-71.0244140625,-69.5365982055664,-71.93917846679688,-72.22039794921875,-69.861328125,-69.0472412109375,-68.86141204833984,-68.20472717285156,-66.7668685913086,-67.99819946289062,-68.43047332763672,-68.48212432861328,-68.4720458984375,-68.47126007080078,-68.4801025390625,-68.49127960205078,-69.66841888427734,-72.41519165039062,-71.01220703125,-70.46337890625,-70.39987182617188,-70.42672729492188,-70.44438934326172,-70.44727325439453,-70.44342041015625,-70.43812561035156,-70.43352508544922,-70.43013763427734,-70.4278335571289,-70.42635345458984,-70.4254379272461,-70.42488098144531,-70.42454528808594,-70.42434692382812,-70.42423248291016,-70.42416381835938,-70.42413330078125,-70.42411041259766,0.0
-73.08441162109375,-73.8396224975586,-74.13843536376953,-74.18897247314453,-74.19090270996094,-74.19364166259766,-71.8697280883789,-71.06237030029297,-73.7682113647461,-70.60968780517578,-71.69445037841797,-71.0244140625,-69.5365982055664,-71.93917846679688,-72.22039794921875,-69.861328125,-69.0472412109375,-68.86141204833984,-68.20472717285156,-66.7668685913086,-67.99819946289062,-68.43047332763672,-68.48212432861328,-68.4720458984375,-68.47126007080078,-68.4801025390625,-68.49127960205078,-69.66841888427734,-72.41519165039062,-71.01220703125,-70.46337890625,-70.39987182617188,-70.42672729492188,-70.44438934326172,-70.44727325439453,-70.44342041015625,-70.43812561035156,-70.43352508544922,-70.43013763427734,-70.4278335571289,-70.42635345458984,-70.4254379272461,-70.42488098144531,-70.42454528808594,-70.42434692382812,-70.42423248291016,-70.42416381835938,-70.42413330078125,-70.42411041259766,-70.4240951538086,0.0
-73.8396224975586,-74.13843536376953,-74.18897247314453,-74.19090270996094,-74.19364166259766,-71.8697280883789,-71.06237030029297,-73.7682113647461,-70.60968780517578,-71.69445037841797,-71.0244140625,-69.5365982055664,-71.93917846679688,-72.22039794921875,-69.861328125,-69.0472412109375,-68.86141204833984,-68.20472717285156,-66.7668685913086,-67.99819946289062,-68.43047332763672,-68.48212432861328,-68.4720458984375,-68.47126007080078,-68.4801025390625,-68.49127960205078,-69.66841888427734,-72.41519165039062,-71.01220703125,-70.46337890625,-70.39987182617188,-70.42672729492188,-70.44438934326172,-70.44727325439453,-70.44342041015625,-70.43812561035156,-70.43352508544922,-70.43013763427734,-70.4278335571289,-70.42635345458984,-70.4254379272461,-70.42488098144531,-70.42454528808594,-70.42434692382812,-70.42423248291016,-70.42416381835938,-70.42413330078125,-70.42411041259766,-70.4240951538086,-71.5903549194336,0.0
-74.13843536376953,-74.18897247314453,-74.19090270996094,-74.19364166259766,-71.8697280883789,-71.06237030029297,-73.7682113647461,-70.60968780517578,-71.69445037841797,-71.0244140625,-69.5365982055664,-71.93917846679688,-72.22039794921875,-69.861328125,-69.0472412109375,-68.86141204833984,-68.20472717285156,-66.7668685913086,-67.99819946289062,-68.43047332763672,-68.48212432861328,-68.4720458984375,-68.47126007080078,-68.4801025390625,-68.49127960205078,-69.66841888427734,-72.41519165039062,-71.01220703125,-70.46337890625,-70.39987182617188,-70.42672729492188,-70.44438934326172,-70.44727325439453,-70.44342041015625,-70.43812561035156,-70.43352508544922,-70.43013763427734,-70.4278335571289,-70.42635345458984,-70.4254379272461,-70.42488098144531,-70.42454528808594,-70.42434692382812,-70.42423248291016,-70.42416381835938,-70.42413330078125,-70.42411041259766,-70.4240951538086,-71.5903549194336,-69.08145141601562,1.0
